transaction_id,transaction_time,year,quarter,month,month_name,day_of_week,item_code,item_description,number_of_items,cost_per_item,total_sales_value,country,hour_of_day,week_number
CS1423_27148,2012-08-27,2012,3,8,August,Monday,ITM004,Laptop Stand,1,73.0,73.0,United Kingdom,0,35
CS1546_27149,2011-10-27,2011,4,10,October,Thursday,ITM002,USB Keyboard,1,68.0,68.0,Spain,0,43
CS3459_27150,2014-02-16,2014,1,2,February,Sunday,ITM001,Wireless Mouse,1,93.0,93.0,Australia,0,7
CS1563_27151,2011-06-27,2011,2,6,June,Monday,ITM010,Power Strip,1,100.0,100.0,Netherlands,0,26
CS3212_27152,2013-05-04,2013,2,5,May,Saturday,ITM007,Phone Charger,1,94.0,94.0,Spain,0,18
CS5897_27153,2012-09-29,2012,3,9,September,Saturday,ITM002,USB Keyboard,1,53.0,53.0,Netherlands,0,39
CS1811_27154,2014-03-05,2014,1,3,March,Wednesday,ITM015,Folder Set,1,82.0,82.0,United Kingdom,0,10
CS5936_27155,2014-02-23,2014,1,2,February,Sunday,ITM014,Sticky Notes,1,36.0,36.0,Belgium,0,8
CS1658_27156,2013-07-15,2013,3,7,July,Monday,ITM007,Phone Charger,1,62.0,62.0,United Kingdom,0,29
CS2229_27157,2013-06-19,2013,2,6,June,Wednesday,ITM008,Screen Cleaner,1,84.0,84.0,France,0,25
CS3946_27158,2012-09-11,2012,3,9,September,Tuesday,ITM012,Pen Set,1,63.0,63.0,Germany,0,37
CS4760_27159,2012-08-22,2012,3,8,August,Wednesday,ITM007,Phone Charger,1,70.0,70.0,Spain,0,34
CS4952_27160,2013-12-01,2013,4,12,December,Sunday,ITM015,Folder Set,1,93.0,93.0,Netherlands,0,48
CS1991_27161,2012-05-25,2012,2,5,May,Friday,ITM012,Pen Set,1,101.0,101.0,Spain,0,21
CS2356_27162,2012-08-02,2012,3,8,August,Thursday,ITM004,Laptop Stand,1,75.0,75.0,Belgium,0,31
CS5936_27163,2015-01-13,2015,1,1,January,Tuesday,ITM008,Screen Cleaner,1,52.0,52.0,United Kingdom,0,3
CS5581_27164,2013-03-26,2013,1,3,March,Tuesday,ITM009,Desk Lamp,1,86.0,86.0,France,0,13
CS5227_27165,2012-08-01,2012,3,8,August,Wednesday,ITM005,Webcam HD,1,94.0,94.0,France,0,31
CS5049_27166,2011-11-20,2011,4,11,November,Sunday,ITM003,HDMI Cable,1,68.0,68.0,Germany,0,46
CS1952_27167,2011-10-19,2011,4,10,October,Wednesday,ITM004,Laptop Stand,1,39.0,39.0,United Kingdom,0,42
CS2678_27168,2011-11-07,2011,4,11,November,Monday,ITM015,Folder Set,1,44.0,44.0,United States,0,45
CS2863_27169,2014-03-27,2014,1,3,March,Thursday,ITM001,Wireless Mouse,1,90.0,90.0,United States,0,13
CS4927_27170,2012-12-14,2012,4,12,December,Friday,ITM008,Screen Cleaner,1,47.0,47.0,France,0,50
CS1510_27171,2014-02-05,2014,1,2,February,Wednesday,ITM002,USB Keyboard,1,96.0,96.0,France,0,6
CS4222_27172,2015-02-24,2015,1,2,February,Tuesday,ITM014,Sticky Notes,1,54.0,54.0,Australia,0,9
CS3577_27173,2013-08-19,2013,3,8,August,Monday,ITM007,Phone Charger,1,102.0,102.0,Netherlands,0,34
CS5406_27174,2012-02-02,2012,1,2,February,Thursday,ITM009,Desk Lamp,1,72.0,72.0,Germany,0,5
CS5969_27175,2013-04-18,2013,2,4,April,Thursday,ITM012,Pen Set,1,84.0,84.0,France,0,16
CS1989_27176,2012-09-04,2012,3,9,September,Tuesday,ITM013,Stapler,1,65.0,65.0,United Kingdom,0,36
CS1850_27177,2015-01-21,2015,1,1,January,Wednesday,ITM015,Folder Set,1,64.0,64.0,France,0,4
CS5803_27178,2011-08-19,2011,3,8,August,Friday,ITM005,Webcam HD,1,50.0,50.0,United Kingdom,0,33
CS2689_27179,2013-05-11,2013,2,5,May,Saturday,ITM001,Wireless Mouse,1,58.0,58.0,United Kingdom,0,19
CS2974_27180,2014-11-16,2014,4,11,November,Sunday,ITM014,Sticky Notes,1,73.0,73.0,United Kingdom,0,46
CS3495_27181,2014-07-03,2014,3,7,July,Thursday,ITM005,Webcam HD,1,87.0,87.0,United Kingdom,0,27
CS4339_27182,2012-06-01,2012,2,6,June,Friday,ITM005,Webcam HD,1,88.0,88.0,United Kingdom,0,22
CS4093_27183,2013-07-18,2013,3,7,July,Thursday,ITM015,Folder Set,1,43.0,43.0,Belgium,0,29
CS4218_27184,2013-06-11,2013,2,6,June,Tuesday,ITM013,Stapler,1,69.0,69.0,United Kingdom,0,24
CS5383_27185,2014-08-05,2014,3,8,August,Tuesday,ITM006,Headphones,1,60.0,60.0,Germany,0,32
CS2943_27186,2014-08-13,2014,3,8,August,Wednesday,ITM009,Desk Lamp,1,52.0,52.0,United States,0,33
CS5451_27187,2014-05-06,2014,2,5,May,Tuesday,ITM007,Phone Charger,1,51.0,51.0,Germany,0,19
CS1579_27188,2011-07-19,2011,3,7,July,Tuesday,ITM004,Laptop Stand,1,69.0,69.0,France,0,29
CS5519_27189,2011-12-07,2011,4,12,December,Wednesday,ITM004,Laptop Stand,1,93.0,93.0,Spain,0,49
CS4680_27190,2014-04-04,2014,2,4,April,Friday,ITM010,Power Strip,1,105.0,105.0,Belgium,0,14
CS3344_27191,2012-04-04,2012,2,4,April,Wednesday,ITM005,Webcam HD,1,52.0,52.0,United Kingdom,0,14
CS4666_27192,2011-05-23,2011,2,5,May,Monday,ITM009,Desk Lamp,1,51.0,51.0,United Kingdom,0,21
CS4509_27193,2014-02-03,2014,1,2,February,Monday,ITM007,Phone Charger,1,41.0,41.0,Netherlands,0,6
CS3417_27194,2012-07-15,2012,3,7,July,Sunday,ITM011,Notebook,1,54.0,54.0,United States,0,28
CS5873_27195,2013-08-12,2013,3,8,August,Monday,ITM006,Headphones,1,72.0,72.0,United Kingdom,0,33
CS3468_27196,2013-03-07,2013,1,3,March,Thursday,ITM015,Folder Set,1,99.0,99.0,United States,0,10
CS5375_27197,2012-07-28,2012,3,7,July,Saturday,ITM004,Laptop Stand,1,43.0,43.0,United Kingdom,0,30
CS1879_27198,2014-03-24,2014,1,3,March,Monday,ITM015,Folder Set,1,103.0,103.0,United Kingdom,0,13
CS4157_27199,2012-07-01,2012,3,7,July,Sunday,ITM008,Screen Cleaner,1,90.0,90.0,United Kingdom,0,26
CS2856_27200,2014-10-03,2014,4,10,October,Friday,ITM011,Notebook,1,70.0,70.0,United States,0,40
CS3034_27201,2014-12-22,2014,4,12,December,Monday,ITM013,Stapler,1,80.0,80.0,Germany,0,52
CS3440_27202,2013-12-02,2013,4,12,December,Monday,ITM011,Notebook,1,63.0,63.0,France,0,49
CS5190_27203,2013-07-11,2013,3,7,July,Thursday,ITM006,Headphones,1,100.0,100.0,United States,0,28
CS1220_27204,2014-11-10,2014,4,11,November,Monday,ITM014,Sticky Notes,1,97.0,97.0,United Kingdom,0,46
CS2747_27205,2011-07-13,2011,3,7,July,Wednesday,ITM014,Sticky Notes,1,64.0,64.0,Netherlands,0,28
CS2001_27206,2013-10-18,2013,4,10,October,Friday,ITM012,Pen Set,1,70.0,70.0,United Kingdom,0,42
CS1367_27207,2012-08-07,2012,3,8,August,Tuesday,ITM005,Webcam HD,1,58.0,58.0,Australia,0,32
CS1330_27208,2012-11-21,2012,4,11,November,Wednesday,ITM011,Notebook,1,36.0,36.0,Germany,0,47
CS5894_27209,2012-02-02,2012,1,2,February,Thursday,ITM009,Desk Lamp,1,91.0,91.0,United Kingdom,0,5
CS4090_27210,2013-11-25,2013,4,11,November,Monday,ITM003,HDMI Cable,1,73.0,73.0,United Kingdom,0,48
CS2026_27211,2015-02-19,2015,1,2,February,Thursday,ITM010,Power Strip,1,53.0,53.0,United Kingdom,0,8
CS4106_27212,2014-07-15,2014,3,7,July,Tuesday,ITM015,Folder Set,1,57.0,57.0,France,0,29
CS4214_27213,2013-06-06,2013,2,6,June,Thursday,ITM004,Laptop Stand,1,44.0,44.0,Australia,0,23
CS3521_27214,2014-07-04,2014,3,7,July,Friday,ITM006,Headphones,1,58.0,58.0,Belgium,0,27
CS5536_27215,2012-10-29,2012,4,10,October,Monday,ITM002,USB Keyboard,1,37.0,37.0,United Kingdom,0,44
CS1951_27216,2012-04-16,2012,2,4,April,Monday,ITM012,Pen Set,1,82.0,82.0,United States,0,16
CS1772_27217,2013-01-05,2013,1,1,January,Saturday,ITM008,Screen Cleaner,1,60.0,60.0,United Kingdom,0,1
CS4302_27218,2012-06-22,2012,2,6,June,Friday,ITM013,Stapler,1,44.0,44.0,United Kingdom,0,25
CS4533_27219,2014-05-31,2014,2,5,May,Saturday,ITM004,Laptop Stand,1,86.0,86.0,Netherlands,0,22
CS1424_27220,2014-04-13,2014,2,4,April,Sunday,ITM015,Folder Set,1,54.0,54.0,France,0,15
CS4952_27221,2012-11-23,2012,4,11,November,Friday,ITM004,Laptop Stand,1,98.0,98.0,Netherlands,0,47
CS4556_27222,2013-04-30,2013,2,4,April,Tuesday,ITM009,Desk Lamp,1,49.0,49.0,United Kingdom,0,18
CS4625_27223,2012-08-01,2012,3,8,August,Wednesday,ITM005,Webcam HD,1,55.0,55.0,United Kingdom,0,31
CS5605_27224,2012-07-28,2012,3,7,July,Saturday,ITM007,Phone Charger,1,101.0,101.0,United States,0,30
CS4804_27225,2013-11-25,2013,4,11,November,Monday,ITM014,Sticky Notes,1,63.0,63.0,Spain,0,48
CS1820_27226,2014-03-11,2014,1,3,March,Tuesday,ITM005,Webcam HD,1,100.0,100.0,United States,0,11
CS1396_27227,2013-10-15,2013,4,10,October,Tuesday,ITM008,Screen Cleaner,1,74.0,74.0,Belgium,0,42
CS2307_27228,2013-08-12,2013,3,8,August,Monday,ITM011,Notebook,1,69.0,69.0,United States,0,33
CS3460_27229,2012-03-18,2012,1,3,March,Sunday,ITM014,Sticky Notes,1,47.0,47.0,Belgium,0,11
CS4318_27230,2011-09-14,2011,3,9,September,Wednesday,ITM003,HDMI Cable,1,95.0,95.0,United States,0,37
CS2272_27231,2014-05-01,2014,2,5,May,Thursday,ITM012,Pen Set,1,63.0,63.0,France,0,18
CS1218_27232,2012-07-16,2012,3,7,July,Monday,ITM009,Desk Lamp,1,66.0,66.0,Germany,0,29
CS2718_27233,2011-10-12,2011,4,10,October,Wednesday,ITM006,Headphones,1,38.0,38.0,United Kingdom,0,41
CS1934_27234,2013-02-14,2013,1,2,February,Thursday,ITM008,Screen Cleaner,1,95.0,95.0,United Kingdom,0,7
CS2118_27235,2012-11-30,2012,4,11,November,Friday,ITM013,Stapler,1,61.0,61.0,United Kingdom,0,48
CS1290_27236,2012-10-12,2012,4,10,October,Friday,ITM015,Folder Set,1,84.0,84.0,United Kingdom,0,41
CS5032_27237,2011-10-14,2011,4,10,October,Friday,ITM004,Laptop Stand,1,63.0,63.0,France,0,41
CS3223_27238,2011-09-02,2011,3,9,September,Friday,ITM010,Power Strip,1,75.0,75.0,United Kingdom,0,35
CS5557_27239,2012-10-10,2012,4,10,October,Wednesday,ITM013,Stapler,1,76.0,76.0,Australia,0,41
CS5574_27240,2012-10-30,2012,4,10,October,Tuesday,ITM010,Power Strip,1,85.0,85.0,Germany,0,44
CS2227_27241,2015-01-15,2015,1,1,January,Thursday,ITM006,Headphones,1,74.0,74.0,Germany,0,3
CS5567_27242,2013-08-17,2013,3,8,August,Saturday,ITM007,Phone Charger,1,40.0,40.0,Netherlands,0,33
CS2226_27243,2015-02-18,2015,1,2,February,Wednesday,ITM002,USB Keyboard,1,53.0,53.0,United Kingdom,0,8
CS3695_27244,2013-12-07,2013,4,12,December,Saturday,ITM011,Notebook,1,85.0,85.0,Spain,0,49
CS3548_27245,2015-02-07,2015,1,2,February,Saturday,ITM015,Folder Set,1,43.0,43.0,Germany,0,6
CS5994_27246,2012-08-29,2012,3,8,August,Wednesday,ITM015,Folder Set,1,92.0,92.0,Netherlands,0,35
CS5936_27247,2013-12-08,2013,4,12,December,Sunday,ITM005,Webcam HD,1,95.0,95.0,France,0,49
CS2934_27248,2012-10-03,2012,4,10,October,Wednesday,ITM004,Laptop Stand,1,91.0,91.0,Australia,0,40
CS5048_27249,2014-05-03,2014,2,5,May,Saturday,ITM002,USB Keyboard,1,93.0,93.0,Spain,0,18
CS3251_27250,2013-09-21,2013,3,9,September,Saturday,ITM012,Pen Set,1,84.0,84.0,Australia,0,38
CS5049_27251,2013-11-21,2013,4,11,November,Thursday,ITM014,Sticky Notes,1,43.0,43.0,United Kingdom,0,47
CS5991_27252,2013-04-14,2013,2,4,April,Sunday,ITM006,Headphones,1,35.0,35.0,United Kingdom,0,15
CS5996_27253,2014-03-01,2014,1,3,March,Saturday,ITM015,Folder Set,1,82.0,82.0,United Kingdom,0,9
CS2305_27254,2011-11-11,2011,4,11,November,Friday,ITM007,Phone Charger,1,66.0,66.0,United Kingdom,0,45
CS2445_27255,2012-07-31,2012,3,7,July,Tuesday,ITM006,Headphones,1,37.0,37.0,Spain,0,31
CS4697_27256,2013-02-01,2013,1,2,February,Friday,ITM009,Desk Lamp,1,92.0,92.0,Australia,0,5
CS1548_27257,2012-08-06,2012,3,8,August,Monday,ITM002,USB Keyboard,1,67.0,67.0,France,0,32
CS1791_27258,2012-08-05,2012,3,8,August,Sunday,ITM014,Sticky Notes,1,51.0,51.0,United Kingdom,0,31
CS3964_27259,2012-04-09,2012,2,4,April,Monday,ITM013,Stapler,1,40.0,40.0,Belgium,0,15
CS4380_27260,2014-12-02,2014,4,12,December,Tuesday,ITM007,Phone Charger,1,58.0,58.0,United States,0,49
CS3710_27261,2014-02-15,2014,1,2,February,Saturday,ITM002,USB Keyboard,1,35.0,35.0,United Kingdom,0,7
CS4569_27262,2012-11-04,2012,4,11,November,Sunday,ITM014,Sticky Notes,1,48.0,48.0,United States,0,44
CS3035_27263,2014-11-11,2014,4,11,November,Tuesday,ITM002,USB Keyboard,1,64.0,64.0,France,0,46
CS5378_27264,2014-02-24,2014,1,2,February,Monday,ITM003,HDMI Cable,1,40.0,40.0,United Kingdom,0,9
CS3411_27265,2013-04-04,2013,2,4,April,Thursday,ITM001,Wireless Mouse,1,62.0,62.0,United Kingdom,0,14
CS3911_27266,2013-08-25,2013,3,8,August,Sunday,ITM011,Notebook,1,98.0,98.0,Belgium,0,34
CS4828_27267,2011-08-24,2011,3,8,August,Wednesday,ITM009,Desk Lamp,1,101.0,101.0,Spain,0,34
CS2208_27268,2012-06-07,2012,2,6,June,Thursday,ITM010,Power Strip,1,69.0,69.0,United Kingdom,0,23
CS2707_27269,2011-05-24,2011,2,5,May,Tuesday,ITM015,Folder Set,1,78.0,78.0,Australia,0,21
CS3322_27270,2012-11-01,2012,4,11,November,Thursday,ITM006,Headphones,1,104.0,104.0,Germany,0,44
CS3520_27271,2012-07-04,2012,3,7,July,Wednesday,ITM004,Laptop Stand,1,53.0,53.0,Germany,0,27
CS4609_27272,2013-12-24,2013,4,12,December,Tuesday,ITM005,Webcam HD,1,62.0,62.0,Spain,0,52
CS5191_27273,2012-04-18,2012,2,4,April,Wednesday,ITM004,Laptop Stand,1,57.0,57.0,Germany,0,16
CS5872_27274,2012-10-04,2012,4,10,October,Thursday,ITM009,Desk Lamp,1,75.0,75.0,Netherlands,0,40
CS5853_27275,2014-10-12,2014,4,10,October,Sunday,ITM011,Notebook,1,88.0,88.0,United Kingdom,0,41
CS2842_27276,2013-04-23,2013,2,4,April,Tuesday,ITM007,Phone Charger,1,47.0,47.0,United Kingdom,0,17
CS4561_27277,2014-10-01,2014,4,10,October,Wednesday,ITM002,USB Keyboard,1,62.0,62.0,Netherlands,0,40
CS4075_27278,2012-12-11,2012,4,12,December,Tuesday,ITM005,Webcam HD,1,102.0,102.0,United Kingdom,0,50
CS1950_27279,2012-10-17,2012,4,10,October,Wednesday,ITM015,Folder Set,1,45.0,45.0,United Kingdom,0,42
CS5353_27280,2012-04-19,2012,2,4,April,Thursday,ITM010,Power Strip,1,61.0,61.0,France,0,16
CS3621_27281,2011-07-19,2011,3,7,July,Tuesday,ITM006,Headphones,1,92.0,92.0,Netherlands,0,29
CS4316_27282,2014-06-21,2014,2,6,June,Saturday,ITM001,Wireless Mouse,1,94.0,94.0,France,0,25
CS4228_27283,2015-02-13,2015,1,2,February,Friday,ITM014,Sticky Notes,1,43.0,43.0,France,0,7
CS3955_27284,2014-04-22,2014,2,4,April,Tuesday,ITM009,Desk Lamp,1,68.0,68.0,Germany,0,17
CS3861_27285,2014-05-16,2014,2,5,May,Friday,ITM004,Laptop Stand,1,59.0,59.0,United States,0,20
CS5386_27286,2015-02-14,2015,1,2,February,Saturday,ITM010,Power Strip,1,92.0,92.0,United Kingdom,0,7
CS3540_27287,2014-06-12,2014,2,6,June,Thursday,ITM008,Screen Cleaner,1,50.0,50.0,United Kingdom,0,24
CS1158_27288,2011-07-16,2011,3,7,July,Saturday,ITM013,Stapler,1,49.0,49.0,United Kingdom,0,28
CS2005_27289,2011-08-29,2011,3,8,August,Monday,ITM002,USB Keyboard,1,63.0,63.0,Germany,0,35
CS3242_27290,2015-01-06,2015,1,1,January,Tuesday,ITM009,Desk Lamp,1,75.0,75.0,Germany,0,2
CS2969_27291,2012-11-22,2012,4,11,November,Thursday,ITM006,Headphones,1,81.0,81.0,United Kingdom,0,47
CS1290_27292,2012-03-29,2012,1,3,March,Thursday,ITM015,Folder Set,1,53.0,53.0,United States,0,13
CS6078_27293,2015-02-23,2015,1,2,February,Monday,ITM009,Desk Lamp,1,81.0,81.0,United Kingdom,0,9
CS5876_27294,2013-08-07,2013,3,8,August,Wednesday,ITM003,HDMI Cable,1,36.0,36.0,France,0,32
CS1763_27295,2014-10-11,2014,4,10,October,Saturday,ITM005,Webcam HD,1,37.0,37.0,Spain,0,41
CS4289_27296,2014-04-03,2014,2,4,April,Thursday,ITM010,Power Strip,1,35.0,35.0,Germany,0,14
CS1807_27297,2014-08-09,2014,3,8,August,Saturday,ITM013,Stapler,1,77.0,77.0,United Kingdom,0,32
CS4297_27298,2012-01-19,2012,1,1,January,Thursday,ITM001,Wireless Mouse,1,35.0,35.0,United Kingdom,0,3
CS5992_27299,2012-06-05,2012,2,6,June,Tuesday,ITM001,Wireless Mouse,1,73.0,73.0,United States,0,23
CS3737_27300,2012-02-21,2012,1,2,February,Tuesday,ITM014,Sticky Notes,1,68.0,68.0,Germany,0,8
CS4700_27301,2015-03-14,2015,1,3,March,Saturday,ITM006,Headphones,1,62.0,62.0,United Kingdom,0,11
CS2343_27302,2013-07-28,2013,3,7,July,Sunday,ITM001,Wireless Mouse,1,94.0,94.0,United Kingdom,0,30
CS4745_27303,2015-01-26,2015,1,1,January,Monday,ITM001,Wireless Mouse,1,90.0,90.0,United Kingdom,0,5
CS2372_27304,2014-08-28,2014,3,8,August,Thursday,ITM002,USB Keyboard,1,60.0,60.0,Spain,0,35
CS1725_27305,2012-05-02,2012,2,5,May,Wednesday,ITM015,Folder Set,1,89.0,89.0,United States,0,18
CS1645_27306,2014-06-07,2014,2,6,June,Saturday,ITM013,Stapler,1,58.0,58.0,Australia,0,23
CS4447_27307,2014-07-31,2014,3,7,July,Thursday,ITM011,Notebook,1,51.0,51.0,United Kingdom,0,31
CS2875_27308,2012-07-12,2012,3,7,July,Thursday,ITM012,Pen Set,1,97.0,97.0,Spain,0,28
CS5363_27309,2014-04-13,2014,2,4,April,Sunday,ITM002,USB Keyboard,1,93.0,93.0,France,0,15
CS5221_27310,2011-08-14,2011,3,8,August,Sunday,ITM005,Webcam HD,1,51.0,51.0,United Kingdom,0,32
CS2717_27311,2013-06-21,2013,2,6,June,Friday,ITM002,USB Keyboard,1,50.0,50.0,United Kingdom,0,25
CS5741_27312,2015-03-10,2015,1,3,March,Tuesday,ITM002,USB Keyboard,1,69.0,69.0,France,0,11
CS5379_27313,2012-09-27,2012,3,9,September,Thursday,ITM009,Desk Lamp,1,87.0,87.0,Germany,0,39
CS3888_27314,2013-04-07,2013,2,4,April,Sunday,ITM003,HDMI Cable,1,44.0,44.0,France,0,14
CS4970_27315,2015-02-16,2015,1,2,February,Monday,ITM004,Laptop Stand,1,76.0,76.0,United Kingdom,0,8
CS5389_27316,2013-04-30,2013,2,4,April,Tuesday,ITM004,Laptop Stand,1,85.0,85.0,United Kingdom,0,18
CS6017_27317,2013-01-29,2013,1,1,January,Tuesday,ITM012,Pen Set,1,53.0,53.0,France,0,5
CS3535_27318,2013-06-16,2013,2,6,June,Sunday,ITM010,Power Strip,1,53.0,53.0,United Kingdom,0,24
CS1442_27319,2012-11-04,2012,4,11,November,Sunday,ITM008,Screen Cleaner,1,68.0,68.0,Spain,0,44
CS2373_27320,2014-06-25,2014,2,6,June,Wednesday,ITM003,HDMI Cable,1,59.0,59.0,United States,0,26
CS6041_27321,2014-01-25,2014,1,1,January,Saturday,ITM002,USB Keyboard,1,89.0,89.0,Netherlands,0,4
CS3490_27322,2013-11-05,2013,4,11,November,Tuesday,ITM004,Laptop Stand,1,51.0,51.0,United Kingdom,0,45
CS1619_27323,2013-11-29,2013,4,11,November,Friday,ITM001,Wireless Mouse,1,57.0,57.0,United Kingdom,0,48
CS3544_27324,2013-12-29,2013,4,12,December,Sunday,ITM012,Pen Set,1,54.0,54.0,Spain,0,52
CS4880_27325,2014-12-18,2014,4,12,December,Thursday,ITM008,Screen Cleaner,1,64.0,64.0,Spain,0,51
CS5248_27326,2012-09-25,2012,3,9,September,Tuesday,ITM010,Power Strip,1,45.0,45.0,United States,0,39
CS1380_27327,2012-12-15,2012,4,12,December,Saturday,ITM003,HDMI Cable,1,99.0,99.0,United Kingdom,0,50
CS2116_27328,2013-03-26,2013,1,3,March,Tuesday,ITM013,Stapler,1,63.0,63.0,Belgium,0,13
CS1119_27329,2014-02-26,2014,1,2,February,Wednesday,ITM010,Power Strip,1,93.0,93.0,Germany,0,9
CS4175_27330,2013-12-05,2013,4,12,December,Thursday,ITM006,Headphones,1,97.0,97.0,Germany,0,49
CS2405_27331,2012-07-10,2012,3,7,July,Tuesday,ITM009,Desk Lamp,1,102.0,102.0,United Kingdom,0,28
CS2946_27332,2014-06-17,2014,2,6,June,Tuesday,ITM001,Wireless Mouse,1,82.0,82.0,United Kingdom,0,25
CS4605_27333,2012-04-28,2012,2,4,April,Saturday,ITM011,Notebook,1,58.0,58.0,United States,0,17
CS3755_27334,2012-12-16,2012,4,12,December,Sunday,ITM015,Folder Set,1,93.0,93.0,United Kingdom,0,50
CS6015_27335,2014-09-11,2014,3,9,September,Thursday,ITM014,Sticky Notes,1,93.0,93.0,France,0,37
CS5755_27336,2013-08-10,2013,3,8,August,Saturday,ITM013,Stapler,1,88.0,88.0,United Kingdom,0,32
CS4199_27337,2015-01-02,2015,1,1,January,Friday,ITM013,Stapler,1,67.0,67.0,Belgium,0,1
CS3270_27338,2014-09-22,2014,3,9,September,Monday,ITM008,Screen Cleaner,1,59.0,59.0,United Kingdom,0,39
CS4135_27339,2011-06-05,2011,2,6,June,Sunday,ITM003,HDMI Cable,1,69.0,69.0,France,0,22
CS1208_27340,2011-12-24,2011,4,12,December,Saturday,ITM014,Sticky Notes,1,37.0,37.0,Belgium,0,51
CS5738_27341,2015-01-28,2015,1,1,January,Wednesday,ITM002,USB Keyboard,1,59.0,59.0,United Kingdom,0,5
CS3904_27342,2014-04-01,2014,2,4,April,Tuesday,ITM004,Laptop Stand,1,73.0,73.0,France,0,14
CS2357_27343,2015-01-01,2015,1,1,January,Thursday,ITM004,Laptop Stand,1,103.0,103.0,Australia,0,1
CS2942_27344,2013-10-05,2013,4,10,October,Saturday,ITM002,USB Keyboard,1,65.0,65.0,Germany,0,40
CS1935_27345,2013-08-07,2013,3,8,August,Wednesday,ITM011,Notebook,1,71.0,71.0,France,0,32
CS4613_27346,2013-12-14,2013,4,12,December,Saturday,ITM015,Folder Set,1,82.0,82.0,Germany,0,50
CS3943_27347,2013-09-18,2013,3,9,September,Wednesday,ITM007,Phone Charger,1,77.0,77.0,Netherlands,0,38
CS5502_27348,2014-09-15,2014,3,9,September,Monday,ITM010,Power Strip,1,43.0,43.0,United Kingdom,0,38
CS3635_27349,2011-09-09,2011,3,9,September,Friday,ITM010,Power Strip,1,86.0,86.0,Netherlands,0,36
CS1412_27350,2013-11-30,2013,4,11,November,Saturday,ITM007,Phone Charger,1,35.0,35.0,United Kingdom,0,48
CS1552_27351,2012-10-16,2012,4,10,October,Tuesday,ITM014,Sticky Notes,1,81.0,81.0,Germany,0,42
CS1403_27352,2011-12-08,2011,4,12,December,Thursday,ITM006,Headphones,1,66.0,66.0,Belgium,0,49
CS2320_27353,2011-05-24,2011,2,5,May,Tuesday,ITM005,Webcam HD,1,104.0,104.0,United States,0,21
CS3076_27354,2014-01-21,2014,1,1,January,Tuesday,ITM007,Phone Charger,1,62.0,62.0,United Kingdom,0,4
CS3729_27355,2014-06-17,2014,2,6,June,Tuesday,ITM010,Power Strip,1,49.0,49.0,Netherlands,0,25
CS5193_27356,2015-01-31,2015,1,1,January,Saturday,ITM002,USB Keyboard,1,84.0,84.0,United Kingdom,0,5
CS1518_27357,2014-11-12,2014,4,11,November,Wednesday,ITM002,USB Keyboard,1,90.0,90.0,France,0,46
CS1509_27358,2012-04-09,2012,2,4,April,Monday,ITM015,Folder Set,1,104.0,104.0,Australia,0,15
CS2575_27359,2011-05-24,2011,2,5,May,Tuesday,ITM009,Desk Lamp,1,59.0,59.0,Netherlands,0,21
CS4510_27360,2012-04-26,2012,2,4,April,Thursday,ITM014,Sticky Notes,1,67.0,67.0,France,0,17
CS1337_27361,2013-07-29,2013,3,7,July,Monday,ITM001,Wireless Mouse,1,104.0,104.0,Australia,0,31
CS5506_27362,2012-09-07,2012,3,9,September,Friday,ITM004,Laptop Stand,1,96.0,96.0,United Kingdom,0,36
CS4639_27363,2011-05-22,2011,2,5,May,Sunday,ITM002,USB Keyboard,1,36.0,36.0,United Kingdom,0,20
CS1419_27364,2012-05-01,2012,2,5,May,Tuesday,ITM011,Notebook,1,51.0,51.0,United States,0,18
CS4840_27365,2011-10-23,2011,4,10,October,Sunday,ITM006,Headphones,1,40.0,40.0,United Kingdom,0,42
CS1680_27366,2011-12-09,2011,4,12,December,Friday,ITM005,Webcam HD,1,93.0,93.0,Germany,0,49
CS3645_27367,2013-04-04,2013,2,4,April,Thursday,ITM008,Screen Cleaner,1,82.0,82.0,United Kingdom,0,14
CS2790_27368,2012-02-19,2012,1,2,February,Sunday,ITM001,Wireless Mouse,1,65.0,65.0,Spain,0,7
CS3702_27369,2014-09-11,2014,3,9,September,Thursday,ITM010,Power Strip,1,65.0,65.0,Australia,0,37
CS3013_27370,2012-11-05,2012,4,11,November,Monday,ITM015,Folder Set,1,66.0,66.0,United Kingdom,0,45
CS3243_27371,2012-11-22,2012,4,11,November,Thursday,ITM004,Laptop Stand,1,56.0,56.0,United Kingdom,0,47
CS5860_27372,2012-09-20,2012,3,9,September,Thursday,ITM001,Wireless Mouse,1,63.0,63.0,United Kingdom,0,38
CS5790_27373,2013-04-10,2013,2,4,April,Wednesday,ITM003,HDMI Cable,1,66.0,66.0,United Kingdom,0,15
CS5977_27374,2011-10-12,2011,4,10,October,Wednesday,ITM004,Laptop Stand,1,55.0,55.0,France,0,41
CS2769_27375,2012-05-06,2012,2,5,May,Sunday,ITM002,USB Keyboard,1,44.0,44.0,United Kingdom,0,18
CS5258_27376,2014-11-16,2014,4,11,November,Sunday,ITM010,Power Strip,1,64.0,64.0,Netherlands,0,46
CS1212_27377,2012-04-24,2012,2,4,April,Tuesday,ITM010,Power Strip,1,54.0,54.0,United Kingdom,0,17
CS2742_27378,2012-07-05,2012,3,7,July,Thursday,ITM007,Phone Charger,1,70.0,70.0,United States,0,27
